epoch,train_loss,train_accuracy,test_loss,test_accuracy,test_precision,test_recall,test_f1,learning_rate,elapsed_time
1,1.9645056701682109,28.464,1.6765631004503578,37.93,38.479492980017255,37.93,35.65178709999278,3.29354578439947e-05,75.02920651435852
2,1.6275360270229446,39.728,1.4931292852778344,44.37,45.461868214252675,44.370000000000005,43.036238016062875,3.5737273660469055e-05,149.3930697441101
3,1.4912272929535497,44.940000000000005,1.379189976461374,49.17,48.93614592958146,49.17000000000001,48.631085759996985,4.0391796508886814e-05,223.55240273475647
4,1.410671276966934,48.494,1.3152323733469484,52.32,52.409856040336244,52.32,51.32817045350653,4.687634873347401e-05,297.95509934425354
5,1.3446588372940298,51.251999999999995,1.2709783323251518,54.11,55.274570779255846,54.10999999999999,53.68486469163688,5.515933645275524e-05,372.73295545578003
6,1.3030773185555586,52.92400000000001,1.2271453047254284,56.10000000000001,56.10223900128574,56.10000000000001,55.59706237444597,6.52004034905132e-05,447.31208777427673
7,1.256802451503856,54.87,1.171637555975823,57.92,58.15425457296983,57.92,57.20050762453559,7.695062799819294e-05,521.7064116001129
8,1.2216535029966202,56.676,1.131740027931845,59.440000000000005,59.40116920237936,59.43999999999999,58.546184748988914,9.035276081077151e-05,596.3095264434814
9,1.1761511129034146,58.220000000000006,1.2038340746976768,57.85,60.730048014917436,57.84999999999999,57.83231035048721,0.00010534150437478142,670.8180539608002
10,1.1439567366829309,59.404,1.0816143424647628,61.050000000000004,61.31520537617955,61.050000000000004,60.624149132044415,0.0001218438308895006,745.4270279407501
11,1.1171701699114212,60.326,1.111559048959404,60.440000000000005,62.42299374149333,60.43999999999999,60.41386965169131,0.00013977933811127122,820.0499401092529
12,1.0844884439350089,62.014,1.086476258411529,61.870000000000005,63.34845403769131,61.86999999999999,60.889248460917436,0.0001590606410874024,894.3516147136688
13,1.0547763645801398,62.79,1.1259335218721134,60.809999999999995,64.20393171561204,60.81000000000001,60.41890326393221,0.00017959379791106353,968.7420344352722
14,1.0338962291512648,63.664,1.007806911589993,64.17,64.7848827162263,64.17,63.334838356999455,0.00020127876742281382,1043.115774154663
15,1.0109337447854259,64.57000000000001,1.2115471226394556,60.12,63.64278829438212,60.120000000000005,59.22837780720786,0.0002240098966287649,1117.75345993042
16,0.9886424706872466,65.426,0.980778488383931,65.52,66.8113206943394,65.52,65.55228017295272,0.0002476764354605907,1192.4917018413544
17,0.9773564408044986,65.944,1.0067219134348973,65.21000000000001,67.83054710859783,65.21000000000001,64.86605885096847,0.0002721630763693831,1267.2460527420044
18,0.9538569083756498,67.036,0.9763529300689697,65.49000000000001,66.42781873638738,65.49,64.98975245961647,0.00029735051612435424,1341.8241860866547
19,0.944012674300567,67.598,0.9335761662501438,67.0,68.10659185199526,67.00000000000001,66.21996873071583,0.0003231160370792075,1416.4016344547272
20,0.9190343129817787,68.39,0.998820852701831,66.23,66.94301666855806,66.22999999999999,65.55020693210469,0.000349334105074142,1491.6078140735626
21,0.9146590605568703,68.572,0.9116617938515487,67.95,69.50217941951115,67.95000000000002,67.43442660334478,0.0003758769810604064,1565.9493553638458
22,0.8977021499134391,69.178,1.0031700643004886,65.46,68.55554451094667,65.46000000000001,65.19370776426182,0.0004026153434674613,1640.34836935997
23,0.8905353707730618,69.478,0.9409469386954217,67.24,69.5101613116149,67.24,67.16214172466184,0.00042941891828046684,1714.320208787918
24,0.8726731179772741,70.21,0.9131099953772915,68.14,70.43671203700097,68.14,68.08410800457179,0.0004561571137582465,1788.85999417305
25,0.8640070362850223,70.45,0.8745776384499422,68.89,70.39175634205688,68.89,68.35171138074286,0.0004826996566992692,1863.2672638893127
26,0.8554866486574377,70.788,0.8685034729872539,69.06,71.20460399106119,69.06,69.13000112806272,0.0005089172271556506,1937.4518368244171
27,0.8397387233384125,71.426,1.0022996512188274,66.02,70.14393953661,66.02,65.67141005375815,0.0005346820885027356,2011.9906871318817
28,0.83586742029623,71.53,0.8976061530173964,68.73,71.0066327496708,68.73,67.97628596856661,0.0005598687097944475,2086.4167754650116
29,0.8259506915002832,71.88600000000001,0.7982111334041425,71.94,72.88251013792194,71.94,71.23550519159194,0.0005843543773721876,2160.555168390274
30,0.8101975145699728,72.464,0.7818449919770478,73.38,73.98182598042212,73.38,73.10541760385746,0.0006080197927474085,2234.5616624355316
