epoch,train_loss,train_accuracy,test_loss,test_accuracy,test_precision,test_recall,test_f1,learning_rate,elapsed_time
1,1.830202965937612,33.263999999999996,1.569211333420626,41.02,40.842536042400326,41.019999999999996,38.629829887738396,4.2629714200602604e-05,65.1897222995758
2,1.5118775029316582,44.03,1.4061174681232234,48.64,48.469485036317046,48.64,47.867561090260544,5.049004264917373e-05,129.98087620735168
3,1.3819256520942045,49.332,1.2886227452830903,53.190000000000005,53.27871808224109,53.18999999999999,52.53910307313342,6.34948586067857e-05,194.33963131904602
4,1.295711645918429,52.632,1.2413900635045045,55.08,56.37374666093461,55.08,54.617913811754484,8.150166645177212e-05,258.92271614074707
5,1.2305055683683557,55.522000000000006,1.1922788312480708,57.46,57.93130344091515,57.46,57.3730543111419,0.00010431316302456008,323.71522521972656
6,1.16920241035159,57.854000000000006,1.2155512502998302,56.58,56.50061996194673,56.58,55.16209611347982,0.0001316793995065061,388.6767580509186
7,1.133027385262882,59.19799999999999,1.1805766676641574,57.830000000000005,60.257996129605985,57.830000000000005,57.10774720260958,0.00016330052014471984,453.8610258102417
8,1.0963308484200627,60.64000000000001,1.1551784626237906,58.730000000000004,61.649298908643516,58.730000000000004,58.361277819924986,0.00019883004781427955,519.0387740135193
9,1.0600300156094533,62.098,1.0751028512693515,61.370000000000005,63.19409873474986,61.370000000000005,60.81871730445524,0.00023787868041746279,584.0437545776367
10,1.0261168207049065,63.068000000000005,1.1396318119802293,60.5,65.90651025614785,60.50000000000001,60.6600801391334,0.00028001855652230853,649.3867294788361
11,0.9984240220940631,64.354,1.09420187344217,61.18,64.87934811089009,61.18,60.605364660336015,0.0003247879435012975,714.3916602134705
12,0.9661580087888576,65.648,1.0842538187458257,61.870000000000005,63.690768130895,61.86999999999999,60.45579407741023,0.00037169629680155103,779.3825798034668
13,0.9401095905877135,66.848,1.0374627622069827,63.470000000000006,66.17540441707878,63.470000000000006,62.49921818271588,0.0004202296349114,844.1515514850616
14,0.9205928144552519,67.364,0.9421953019822479,66.38,67.68154179830938,66.38,66.47743503479582,0.0004698561711290524,909.1301925182343
15,0.8972614756630509,68.382,1.0766357403651925,62.33,65.85856304711577,62.330000000000005,61.5601016171537,0.0005200321404252652,973.9257593154907
16,0.8751721162625286,69.208,1.0666430121774126,63.129999999999995,69.62071949421768,63.129999999999995,62.86134314141163,0.0005702077575542583,1038.680965423584
17,0.8570724513829516,69.93599999999999,0.9662886706127483,66.45,69.9142855195648,66.45,66.2285928839277,0.000619833241128998,1103.468183517456
18,0.8331009811147705,70.824,1.087149848983546,62.61,68.68566700703404,62.609999999999985,63.59436602090707,0.0006683648376541998,1168.111034154892
19,0.8115337546295522,71.658,0.8670918193592387,69.13,71.72704612915368,69.13,68.49511803491303,0.0007152707795108623,1233.3006038665771
20,0.7889735785210529,72.424,1.0249628231024286,64.56,69.90632232024015,64.56,64.06876115361291,0.0007600371116098481,1298.2480461597443
21,0.7742592299457096,73.098,0.903245302142611,68.02,72.47284635859845,68.02,67.38460737725624,0.0008021733228710335,1363.062442779541
22,0.7623461035968703,73.442,0.7502779636033781,74.35000000000001,75.06073210036406,74.35,74.32025498007701,0.000841217720823114,1428.1292071342468
23,0.7503463625526794,74.084,0.8348732928561556,71.61,74.04609190002176,71.61,71.46010178127933,0.0008767424904338039,1493.1693992614746
24,0.7235026165957341,75.036,0.7933884540181251,72.16,73.07337693647315,72.16,71.835038207144,0.0009083583817401097,1558.5018908977509
25,0.707022655955361,75.722,0.8724272188487326,70.06,73.0919076209019,70.06,69.95374005384612,0.0009357189749156447,1623.4765934944153
26,0.6874722339155729,76.128,0.7794918695073219,73.75,75.44325399209576,73.75,73.60558467424357,0.0009585244760420311,1688.340383052826
27,0.6705712091816051,76.928,0.732866043118155,74.18,75.12653519957672,74.18,73.74927719831892,0.000976525001993586,1752.6710698604584
28,0.6559158964154056,77.49000000000001,0.7435805417929485,74.25,77.41613624935754,74.25,74.59617501165667,0.000989523318442338,1817.626252412796
29,0.6355396283938147,78.026,0.703359828633108,76.06,77.86165509409273,76.05999999999999,76.42597920747238,0.0009973770009826654,1882.4271621704102
30,0.6230372181328971,78.566,0.6985738774773421,76.35,76.66849573219736,76.35000000000001,75.84805122105978,0.0009999999991765667,1947.3739273548126
31,0.6123726466656341,78.93599999999999,0.7024071043843676,74.87,78.7793025848127,74.87,74.50337423060475,0.0009994952470445146,2012.3933639526367
32,0.5870707939805277,79.78,0.6627802522319137,77.10000000000001,77.4476125166817,77.10000000000001,76.92143268374795,0.0009979845819867892,2077.374223470688
33,0.5736388980275224,80.16,0.5859767578210041,79.63,80.07322748885024,79.63,79.62580894898188,0.000995471046281774,2142.1131432056427
34,0.5575522021831149,80.662,0.6143927141359657,79.5,80.31181379129822,79.5,79.24694832307742,0.0009919597018558705,2207.0928404331207
35,0.5496423453130685,80.94200000000001,0.6943394025419928,76.6,78.65212307187052,76.6,76.789878027771,0.000987457620089454,2272.06813120842
36,0.5395854897701832,81.34400000000001,0.6442161554553706,78.12,79.34036874216747,78.12,78.25080129568506,0.0009819738675760526,2336.856287240982
37,0.5285877248705806,81.772,0.6676623604859516,76.84,78.13789632579115,76.84,76.69709536471801,0.0009755194878634366,2401.707596063614
38,0.5136761673919076,82.126,0.568158698689406,80.76,80.85355242962734,80.76,80.59598640036013,0.0009681074792133812,2466.6446957588196
39,0.5067959668310097,82.458,0.6311973095130009,78.7,79.22362126670099,78.70000000000002,78.33604483938461,0.000959752768424898,2531.6082406044006
