epoch,train_loss,train_accuracy,test_loss,test_accuracy,test_precision,test_recall,test_f1,learning_rate,elapsed_time
22,0.7565417353759336,73.622,0.8763008983271896,70.56,72.26800335911904,70.55999999999999,69.90911621914414,0.000841217720823114,1447.6881427764893
23,0.7388479588815319,74.22,0.8215680033158345,70.7,74.15919486500532,70.7,71.33674611124805,0.0008767424904338039,1513.5472474098206
24,0.7252959147895999,74.802,0.7287855879136711,74.31,75.49623553260018,74.31,74.34232668420334,0.0009083583817401097,1579.919157743454
25,0.7106733504311203,75.274,0.7822109705703274,72.94,74.37804053359383,72.94,73.00812068601769,0.0009357189749156447,1645.1999561786652
26,0.6945033103532499,76.022,0.7621572968686462,73.66,75.29943334922814,73.66,73.26411098391952,0.0009585244760420311,1711.7958426475525
27,0.678239074509467,76.494,0.7099228660771801,75.19,76.43940671514599,75.19,75.2386859026609,0.000976525001993586,1776.848435640335
28,0.6574097282593817,77.24,0.7283376377479286,74.76,75.68397433978814,74.76,74.3081639210031,0.000989523318442338,1842.617767572403
29,0.647816967933684,77.812,0.7119689171860932,75.53,77.02913364915854,75.53,75.38913880454874,0.0009973770009826654,1908.2063672542572
30,0.6317479670276422,78.224,0.702826187489139,75.48,76.63316918756942,75.48000000000002,75.57467104135583,0.0009999999991765667,1973.1714868545532
31,0.6106620288413503,78.892,0.7287527571438225,74.67,75.57794771062657,74.66999999999999,74.1897096825017,0.0009994952470445146,2039.3267045021057
32,0.6067352333413366,78.988,0.6162359087140696,78.61,79.3952097259637,78.61,78.13896844873518,0.0009979845819867892,2104.287422657013
33,0.5839826697888582,79.948,0.6526777694939049,77.72,78.95870978536506,77.72,77.30637630314912,0.000995471046281774,2169.976574420929
34,0.5762519029628895,80.106,0.6389625981734817,78.17,78.87726432574995,78.17,78.31287913875906,0.0009919597018558705,2235.899166584015
35,0.5635599793337495,80.806,0.6693016061927103,77.41,77.99455397446052,77.41,77.10451409375112,0.000987457620089454,2301.346120119095
36,0.5549763945095679,81.036,0.6849390279715228,77.56,78.70537608658672,77.56,77.08207417518061,0.0009819738675760526,2366.682525873184
37,0.5377032312247759,81.328,0.6227887808137639,78.64,79.17696232515003,78.64,78.57753073393019,0.0009755194878634366,2433.4177165031433
38,0.5343030561571536,81.57799999999999,0.5697571645686581,80.08,80.91539476556673,80.08000000000001,80.26264497413862,0.0009681074792133812,2498.5784537792206
39,0.5178550296770338,82.178,0.6051124517515207,79.42,79.57003248418773,79.42,79.24968123623005,0.000959752768424898,2564.3277611732483
40,0.5101026115781816,82.41199999999999,0.6183926220152788,78.91,80.05285162158981,78.91,79.16943527682358,0.0009504721807736481,2630.156623363495
41,0.5016652297257157,82.55,0.5694629572759009,80.52,81.38673897715194,80.52,80.56861942200413,0.0009402844061280762,2696.264919757843
42,0.4895846595239761,83.152,0.5828179937259407,80.56,81.13140316701536,80.55999999999999,80.51491442246508,0.0009292099613105025,2762.4408705234528
43,0.47791379756863467,83.3,0.5545537268659871,80.96,81.06068255986352,80.96,80.9035631331482,0.0009172711487789735,2827.095474720001
44,0.47335826603652875,83.434,0.5458903163671494,81.49,81.57387149950613,81.49000000000001,81.46950763765763,0.0009044920117130792,2892.9231526851654
45,0.46552181705032164,83.66799999999999,0.566533220042089,81.12,81.18482965059852,81.12,80.91535785814172,0.000890898285594189,2958.6546738147736
