epoch,train_loss,train_accuracy,test_loss,test_accuracy,test_precision,test_recall,test_f1,learning_rate,elapsed_time
71,0.2601918270120688,90.754,0.5239302476120603,83.91999999999999,84.30504430623171,83.91999999999999,83.96995619994128,0.00036695644814180376,4803.720508813858
72,0.2553414294205587,91.06,0.5016913787954173,84.68,84.73189751498245,84.68,84.62896148472637,0.0003454668300869786,4871.81467628479
73,0.25017212557575436,91.216,0.5049886738608598,84.56,84.5663389473043,84.56000000000002,84.51963893018039,0.00032428842529841156,4939.69885802269
74,0.24245953718986352,91.372,0.5122755000925368,84.65,84.65310924505127,84.65,84.61930180980947,0.0003034638842648689,5008.319061040878
75,0.23611848805185473,91.692,0.5098077091062145,84.67,84.75212189614612,84.67,84.67105041582828,0.0002830351448406076,5075.700733423233
76,0.23335733912561252,91.79,0.5174182446519281,84.88,84.88883226435148,84.88,84.85113227839616,0.00026304334778811804,5143.476500988007
77,0.22575921372360433,92.10199999999999,0.514852509377109,84.61999999999999,84.60320713661696,84.61999999999999,84.58092316812683,0.00024352875392610228,5211.371666193008
78,0.22435303035732881,92.082,0.5155771558831452,84.69,84.77878175374775,84.69,84.63725801344962,0.00022453066304954587,5279.996562719345
79,0.21943413349978455,92.29,0.5132183797040563,84.85000000000001,84.88871827940724,84.85000000000001,84.8269777638987,0.00020608733478515748,5352.529052972794
80,0.2143093257608926,92.334,0.512857405765421,85.05,85.08746107343308,85.05,85.04444016960285,0.00018823591154157546,5420.313877820969
81,0.20713230295826102,92.632,0.525253775203304,85.15,85.23332815325108,85.15,85.15553364517743,0.00017101234370949802,5487.908037662506
82,0.20609072988133526,92.83,0.5241320743492455,84.94,84.8492305870938,84.94,84.86360264681284,0.00015445131726238114,5556.454139709473
83,0.20213104697072978,92.75999999999999,0.5269696158683224,84.65,84.61641928489264,84.65,84.597122064331,0.00013858618390350454,5624.0375282764435
84,0.20272089478076266,92.73400000000001,0.5288841417355902,84.86,84.89091563520408,84.86,84.83520326263694,0.00012344889390007895,5691.627435207367
85,0.19433688871143268,93.242,0.5303658207605599,84.75,84.7831385250381,84.74999999999999,84.7296596572367,0.00010906993173966144,5759.414224386215
86,0.19010850266003243,93.146,0.5283761456324036,84.96000000000001,84.93580405893383,84.96000000000001,84.93544022822836,9.547825473845246e-05,5827.481325864792
87,0.18895808526593477,93.44200000000001,0.5285562889970792,85.37,85.42666045449474,85.36999999999999,85.3828904059039,8.270123472511686e-05,5895.192430019379
88,0.1896481628284392,93.316,0.5262229120845248,85.15,85.17972390504802,85.15,85.15143156974545,7.076460291756155e-05,5962.966624259949
89,0.18145457692587239,93.596,0.5283409889526428,85.00999999999999,85.04290534104196,85.00999999999999,85.00421229314391,5.969239810368918e-05,6030.296293258667
90,0.18343111704987333,93.554,0.5268544101031722,85.1,85.10175748568454,85.1,85.07954366403006,4.950691823047621e-05,6097.91898226738
91,0.18145564898534122,93.644,0.526891783828948,85.25,85.16597691024678,85.25,85.19086765900596,4.022867549887718e-05,6165.126347780228
92,0.17923923823124993,93.726,0.5293856824564326,85.24000000000001,85.17035317596881,85.24,85.1641714552269,3.187635505498053e-05,6232.508269071579
93,0.17744678563778968,93.696,0.5314370128474418,85.16,85.07885965946974,85.16,85.10186240578506,2.446677736061147e-05,6299.844255447388
94,0.17683080610488078,93.792,0.5243083364359892,85.44,85.46355325458974,85.44,85.44308548945482,1.801486431916034e-05,6367.388029336929
95,0.1755303067686346,93.894,0.5289069463018399,85.06,85.00321799039956,85.06,85.01906083835729,1.253360922485522e-05,6434.772120475769
96,0.17435785599024323,93.836,0.5278443023562431,85.35000000000001,85.29334748651497,85.35000000000001,85.31150634040709,8.034050595996071e-06,6502.5831298828125
97,0.16872294160687482,94.026,0.529977375819425,85.14,85.09941446606142,85.13999999999999,85.1044280785357,4.525249944848247e-06,6570.140388250351
98,0.17152372747421493,93.814,0.5341852332945842,85.22999999999999,85.19389764380063,85.22999999999999,85.19338547379395,2.0142735289629757e-06,6637.752044439316
99,0.17562912309737613,93.854,0.5284461834153552,85.28,85.31762960985864,85.28,85.28823349188217,5.061781206742738e-07,6705.618822097778
100,0.17036399136885733,93.964,0.5296672316398591,85.26,85.222703828398,85.26000000000002,85.2284175785847,4.0008234333029405e-09,6773.48176574707
