epoch,train_loss,train_accuracy,test_loss,test_accuracy,test_precision,test_recall,test_f1,learning_rate,elapsed_time
1,1.8532469295479757,32.300000000000004,1.5802131435673707,41.15,41.53681599229493,41.14999999999999,39.20651678233958,4.2629714200602604e-05,73.34876275062561
2,1.5481022459161862,42.312,1.4336396918934622,46.69,46.495123615558995,46.690000000000005,45.72004242737847,5.049004264917373e-05,146.7438187599182
3,1.4161039118266776,47.55,1.341238696863697,51.06,50.512688446944445,51.059999999999995,50.147904191961366,6.34948586067857e-05,220.10704803466797
4,1.328473978792615,51.827999999999996,1.271505306101149,53.1,53.75395824712701,53.099999999999994,51.99174278104592,8.150166645177212e-05,294.05358600616455
5,1.2568964326320706,54.337999999999994,1.2752039405950315,54.05,54.87306837783176,54.05,53.51012193827734,0.00010431316302456008,367.8402853012085
6,1.2044778572933754,56.477999999999994,1.2099952849612874,56.00000000000001,59.08597196283731,55.99999999999999,55.199706454539196,0.0001316793995065061,441.2127630710602
7,1.1591580191536632,58.458,1.1788484598420987,58.02,58.67418375459745,58.019999999999996,57.21603665538628,0.00016330052014471984,515.3964974880219
8,1.1157151403482004,59.916000000000004,1.0858284348894836,61.01,60.88926556311335,61.01,60.39611016713615,0.00019883004781427955,588.7813847064972
9,1.0801164212891512,61.196,1.2492690602685237,55.78999999999999,58.36267987981287,55.78999999999999,54.0986963930138,0.00023787868041746279,662.7725720405579
10,1.0529525135941518,62.166,1.119870901107788,59.21999999999999,61.997063166278075,59.220000000000006,57.84841031223704,0.00028001855652230853,736.4076809883118
11,1.0295285728124097,63.092000000000006,1.0557118415073226,62.580000000000005,63.62666104368555,62.580000000000005,62.66598728516841,0.0003247879435012975,809.6906118392944
12,1.0012775997219183,64.464,0.9578135419803061,66.10000000000001,67.0511336002239,66.1,66.14203997309087,0.00037169629680155103,884.671136379242
13,0.9723882608096618,65.476,1.0909678879057525,61.23,66.46190078971172,61.230000000000004,61.141074186533416,0.0004202296349114,957.7223827838898
14,0.9514994083158196,66.23400000000001,0.9699309331596278,66.57,68.17975833937757,66.57,66.37127777532899,0.0004698561711290524,1030.4829397201538
15,0.9294136341118142,67.242,0.9403759620751545,66.67999999999999,67.85084302349438,66.67999999999999,66.68319598263969,0.0005200321404252652,1103.8314776420593
16,0.9099812025151899,68.256,0.9583631693177922,66.18,67.97302921402783,66.18,65.80084994175822,0.0005702077575542583,1177.0012497901917
17,0.892847292411053,68.674,0.9223735987380811,67.43,69.20030729507826,67.42999999999999,66.78725465987048,0.000619833241128998,1250.3347926139832
18,0.8712999647688073,69.53200000000001,1.016025138508742,64.98,68.51385821087564,64.98,64.91327142705946,0.0006683648376541998,1323.953353881836
19,0.8548064338581641,69.866,0.8780589597240375,69.08,71.33413419887094,69.08,69.11089848107446,0.0007152707795108623,1397.3751266002655
20,0.8367457338001417,70.86,0.9199116917172815,67.89,71.73574098074752,67.89,67.42746019606092,0.0007600371116098481,1470.6938290596008
21,0.8247590771187907,71.41999999999999,0.8711663943946741,69.52000000000001,71.17544134426754,69.52000000000001,68.75826252265139,0.0008021733228710335,1543.8545639514923
22,0.8063209737886858,71.762,0.9871575422347731,65.19,71.81924440078748,65.19,65.48463514540802,0.000841217720823114,1616.8237323760986
23,0.7930989766593479,72.48400000000001,0.8828453455760981,69.99,71.84930206328725,69.99000000000001,69.69519569600659,0.0008767424904338039,1689.6273987293243
24,0.7903392147987395,72.942,0.9055653660540368,68.14,71.68997127520754,68.13999999999999,68.25381923914428,0.0009083583817401097,1762.795307636261
25,0.7706355313434625,73.378,0.8653960119766794,70.32000000000001,72.68201381767959,70.32000000000001,70.40341314295385,0.0009357189749156447,1835.8022227287292
26,0.7472619104873189,74.134,0.8682944277289567,69.36,72.31808772674758,69.36,68.59039618496725,0.0009585244760420311,1909.739675283432
27,0.7491727224015214,74.042,0.7466465352447169,73.86,74.46050994275176,73.86,73.83490048769475,0.000976525001993586,1983.5498504638672
28,0.7324222287787195,74.816,0.8582928915312336,70.64,74.24333467093433,70.64,71.07791818386222,0.000989523318442338,2056.9469935894012
29,0.7278750257952439,75.048,0.7906558637026768,72.99,74.94313779922355,72.99,72.44035959505672,0.0009973770009826654,2130.4952371120453
30,0.7092323735394441,75.50200000000001,0.8231390758304838,71.56,72.73989445830591,71.55999999999999,71.47885572349563,0.0009999999991765667,2203.6429512500763
31,0.7013801872501593,75.974,0.7785303325030455,73.8,75.10217853889239,73.80000000000001,73.95515814060722,0.0009994952470445146,2277.0689902305603
32,0.6825990442119901,76.452,0.7359223253787703,74.92999999999999,76.3483542422876,74.92999999999999,74.55125309094457,0.0009979845819867892,2350.2145223617554
33,0.6675198803015072,77.13,0.7775301908611492,73.38,75.24488633967113,73.38,73.19193932214304,0.000995471046281774,2423.7501771450043
34,0.6635523401867703,77.242,0.6702744161627096,76.89,77.89919310092984,76.89,76.88993302963567,0.0009919597018558705,2497.171473264694
35,0.6483003014265118,77.572,0.6975657068620063,76.3,77.44494447713087,76.3,76.07283246710008,0.000987457620089454,2570.382435798645
36,0.6357176989469382,78.13799999999999,0.6307032319960321,78.09,78.11516639847589,78.09000000000002,77.89305849801636,0.0009819738675760526,2643.3402745723724
37,0.622918151909738,78.62,0.7167770515201958,74.75,76.53266746262237,74.75,74.56631213735226,0.0009755194878634366,2717.080808162689
38,0.6128989905118942,78.924,0.6745614174065316,77.12,78.05562919089787,77.12,77.00815666140348,0.0009681074792133812,2790.0518140792847
39,0.6028790685450635,79.406,0.6409988661480558,78.03999999999999,78.29224316260024,78.03999999999999,77.8385697572042,0.000959752768424898,2863.0401780605316
